type: micro, artist_uuid: E6D1BC87FA2E4D2898BDAD55741D3C95, original_image_url: https://s3.amazonaws.com/vibbidi-images/artists/515012245914445.jpg, image_url: https://s3.amazonaws.com/vibbidi-images/artists/515012245914445.micro.jpg, size: 80, result: True
type: extra, artist_uuid: E7F5AD12A97B418DA07B48326C894618, original_image_url: https://s3.amazonaws.com/vibbidi-images/artists/64237337468786.jpg, image_url: https://s3.amazonaws.com/vibbidi-images/artists/64237337468786.extra.jpg, size: 1280, result: True
type: large, artist_uuid: E7F5AD12A97B418DA07B48326C894618, original_image_url: https://s3.amazonaws.com/vibbidi-images/artists/64237337468786.jpg, image_url: https://s3.amazonaws.com/vibbidi-images/artists/64237337468786.large.jpg, size: 800, result: True
type: medium, artist_uuid: E7F5AD12A97B418DA07B48326C894618, original_image_url: https://s3.amazonaws.com/vibbidi-images/artists/64237337468786.jpg, image_url: https://s3.amazonaws.com/vibbidi-images/artists/64237337468786.medium.jpg, size: 640, result: True
type: small, artist_uuid: E7F5AD12A97B418DA07B48326C894618, original_image_url: https://s3.amazonaws.com/vibbidi-images/artists/64237337468786.jpg, image_url: https://s3.amazonaws.com/vibbidi-images/artists/64237337468786.small.jpg, size: 320, result: True
type: tiny, artist_uuid: E7F5AD12A97B418DA07B48326C894618, original_image_url: https://s3.amazonaws.com/vibbidi-images/artists/64237337468786.jpg, image_url: https://s3.amazonaws.com/vibbidi-images/artists/64237337468786.tiny.jpg, size: 160, result: True
type: micro, artist_uuid: E7F5AD12A97B418DA07B48326C894618, original_image_url: https://s3.amazonaws.com/vibbidi-images/artists/64237337468786.jpg, image_url: https://s3.amazonaws.com/vibbidi-images/artists/64237337468786.micro.jpg, size: 80, result: True
type: extra, artist_uuid: 18DD1A64395C4428B7E1CF9F620A7B55, original_image_url: https://s3.amazonaws.com/vibbidi-images/artists/img_18DD1A64395C4428B7E1CF9F620A7B55.2019.09.05.12.04.51.jpg, image_url: https://s3.amazonaws.com/vibbidi-images/artists/img_18DD1A64395C4428B7E1CF9F620A7B55.2019.09.05.12.04.51.extra.jpg, size: 1280, result: True
type: large, artist_uuid: 18DD1A64395C4428B7E1CF9F620A7B55, original_image_url: https://s3.amazonaws.com/vibbidi-images/artists/img_18DD1A64395C4428B7E1CF9F620A7B55.2019.09.05.12.04.51.jpg, image_url: https://s3.amazonaws.com/vibbidi-images/artists/img_18DD1A64395C4428B7E1CF9F620A7B55.2019.09.05.12.04.51.large.jpg, size: 800, result: True
type: medium, artist_uuid: 18DD1A64395C4428B7E1CF9F620A7B55, original_image_url: https://s3.amazonaws.com/vibbidi-images/artists/img_18DD1A64395C4428B7E1CF9F620A7B55.2019.09.05.12.04.51.jpg, image_url: https://s3.amazonaws.com/vibbidi-images/artists/img_18DD1A64395C4428B7E1CF9F620A7B55.2019.09.05.12.04.51.medium.jpg, size: 640, result: True
type: small, artist_uuid: 18DD1A64395C4428B7E1CF9F620A7B55, original_image_url: https://s3.amazonaws.com/vibbidi-images/artists/img_18DD1A64395C4428B7E1CF9F620A7B55.2019.09.05.12.04.51.jpg, image_url: https://s3.amazonaws.com/vibbidi-images/artists/img_18DD1A64395C4428B7E1CF9F620A7B55.2019.09.05.12.04.51.small.jpg, size: 320, result: True
type: tiny, artist_uuid: 18DD1A64395C4428B7E1CF9F620A7B55, original_image_url: https://s3.amazonaws.com/vibbidi-images/artists/img_18DD1A64395C4428B7E1CF9F620A7B55.2019.09.05.12.04.51.jpg, image_url: https://s3.amazonaws.com/vibbidi-images/artists/img_18DD1A64395C4428B7E1CF9F620A7B55.2019.09.05.12.04.51.tiny.jpg, size: 160, result: True
type: micro, artist_uuid: 18DD1A64395C4428B7E1CF9F620A7B55, original_image_url: https://s3.amazonaws.com/vibbidi-images/artists/img_18DD1A64395C4428B7E1CF9F620A7B55.2019.09.05.12.04.51.jpg, image_url: https://s3.amazonaws.com/vibbidi-images/artists/img_18DD1A64395C4428B7E1CF9F620A7B55.2019.09.05.12.04.51.micro.jpg, size: 80, result: True
type: extra, artist_uuid: BDB4D58BF29F4E55AFBD3C7E5695FB6E, original_image_url: https://s3.amazonaws.com/vibbidi-images/artists/img_BDB4D58BF29F4E55AFBD3C7E5695FB6E.2019.12.06.04.53.07.jpg, image_url: https://s3.amazonaws.com/vibbidi-images/artists/img_BDB4D58BF29F4E55AFBD3C7E5695FB6E.2019.12.06.04.53.07.extra.jpg, size: 1280, result: True
type: large, artist_uuid: BDB4D58BF29F4E55AFBD3C7E5695FB6E, original_image_url: https://s3.amazonaws.com/vibbidi-images/artists/img_BDB4D58BF29F4E55AFBD3C7E5695FB6E.2019.12.06.04.53.07.jpg, image_url: https://s3.amazonaws.com/vibbidi-images/artists/img_BDB4D58BF29F4E55AFBD3C7E5695FB6E.2019.12.06.04.53.07.large.jpg, size: 800, result: True
type: medium, artist_uuid: BDB4D58BF29F4E55AFBD3C7E5695FB6E, original_image_url: https://s3.amazonaws.com/vibbidi-images/artists/img_BDB4D58BF29F4E55AFBD3C7E5695FB6E.2019.12.06.04.53.07.jpg, image_url: https://s3.amazonaws.com/vibbidi-images/artists/img_BDB4D58BF29F4E55AFBD3C7E5695FB6E.2019.12.06.04.53.07.medium.jpg, size: 640, result: True
type: small, artist_uuid: BDB4D58BF29F4E55AFBD3C7E5695FB6E, original_image_url: https://s3.amazonaws.com/vibbidi-images/artists/img_BDB4D58BF29F4E55AFBD3C7E5695FB6E.2019.12.06.04.53.07.jpg, image_url: https://s3.amazonaws.com/vibbidi-images/artists/img_BDB4D58BF29F4E55AFBD3C7E5695FB6E.2019.12.06.04.53.07.small.jpg, size: 128, result: False
type: tiny, artist_uuid: BDB4D58BF29F4E55AFBD3C7E5695FB6E, original_image_url: https://s3.amazonaws.com/vibbidi-images/artists/img_BDB4D58BF29F4E55AFBD3C7E5695FB6E.2019.12.06.04.53.07.jpg, image_url: https://s3.amazonaws.com/vibbidi-images/artists/img_BDB4D58BF29F4E55AFBD3C7E5695FB6E.2019.12.06.04.53.07.tiny.jpg, size: 160, result: True
type: micro, artist_uuid: BDB4D58BF29F4E55AFBD3C7E5695FB6E, original_image_url: https://s3.amazonaws.com/vibbidi-images/artists/img_BDB4D58BF29F4E55AFBD3C7E5695FB6E.2019.12.06.04.53.07.jpg, image_url: https://s3.amazonaws.com/vibbidi-images/artists/img_BDB4D58BF29F4E55AFBD3C7E5695FB6E.2019.12.06.04.53.07.micro.jpg, size: 80, result: True
type: extra, artist_uuid: F4F8B6D1B32B4B93A94D5B64AF755B21, original_image_url: https://s3.amazonaws.com/vibbidi-images/artists/img_F4F8B6D1B32B4B93A94D5B64AF755B21.2019.09.05.15.05.21.jpg, image_url: https://s3.amazonaws.com/vibbidi-images/artists/img_F4F8B6D1B32B4B93A94D5B64AF755B21.2019.09.05.15.05.21.extra.jpg, size: 1280, result: True
type: large, artist_uuid: F4F8B6D1B32B4B93A94D5B64AF755B21, original_image_url: https://s3.amazonaws.com/vibbidi-images/artists/img_F4F8B6D1B32B4B93A94D5B64AF755B21.2019.09.05.15.05.21.jpg, image_url: https://s3.amazonaws.com/vibbidi-images/artists/img_F4F8B6D1B32B4B93A94D5B64AF755B21.2019.09.05.15.05.21.large.jpg, size: 800, result: True
type: medium, artist_uuid: F4F8B6D1B32B4B93A94D5B64AF755B21, original_image_url: https://s3.amazonaws.com/vibbidi-images/artists/img_F4F8B6D1B32B4B93A94D5B64AF755B21.2019.09.05.15.05.21.jpg, image_url: https://s3.amazonaws.com/vibbidi-images/artists/img_F4F8B6D1B32B4B93A94D5B64AF755B21.2019.09.05.15.05.21.medium.jpg, size: 640, result: True
type: small, artist_uuid: F4F8B6D1B32B4B93A94D5B64AF755B21, original_image_url: https://s3.amazonaws.com/vibbidi-images/artists/img_F4F8B6D1B32B4B93A94D5B64AF755B21.2019.09.05.15.05.21.jpg, image_url: https://s3.amazonaws.com/vibbidi-images/artists/img_F4F8B6D1B32B4B93A94D5B64AF755B21.2019.09.05.15.05.21.small.jpg, size: 320, result: True
type: tiny, artist_uuid: F4F8B6D1B32B4B93A94D5B64AF755B21, original_image_url: https://s3.amazonaws.com/vibbidi-images/artists/img_F4F8B6D1B32B4B93A94D5B64AF755B21.2019.09.05.15.05.21.jpg, image_url: https://s3.amazonaws.com/vibbidi-images/artists/img_F4F8B6D1B32B4B93A94D5B64AF755B21.2019.09.05.15.05.21.tiny.jpg, size: 160, result: True
type: micro, artist_uuid: F4F8B6D1B32B4B93A94D5B64AF755B21, original_image_url: https://s3.amazonaws.com/vibbidi-images/artists/img_F4F8B6D1B32B4B93A94D5B64AF755B21.2019.09.05.15.05.21.jpg, image_url: https://s3.amazonaws.com/vibbidi-images/artists/img_F4F8B6D1B32B4B93A94D5B64AF755B21.2019.09.05.15.05.21.micro.jpg, size: 80, result: True
type: extra, artist_uuid: 8B7407B3841F48519BFC7D87E7450BCA, original_image_url: https://s3.amazonaws.com/vibbidi-images/artists/img_8B7407B3841F48519BFC7D87E7450BCA.2019.09.05.13.51.38.jpg, image_url: https://s3.amazonaws.com/vibbidi-images/artists/img_8B7407B3841F48519BFC7D87E7450BCA.2019.09.05.13.51.38.extra.jpg, size: 1280, result: True
type: large, artist_uuid: 8B7407B3841F48519BFC7D87E7450BCA, original_image_url: https://s3.amazonaws.com/vibbidi-images/artists/img_8B7407B3841F48519BFC7D87E7450BCA.2019.09.05.13.51.38.jpg, image_url: https://s3.amazonaws.com/vibbidi-images/artists/img_8B7407B3841F48519BFC7D87E7450BCA.2019.09.05.13.51.38.large.jpg, size: 800, result: True
type: medium, artist_uuid: 8B7407B3841F48519BFC7D87E7450BCA, original_image_url: https://s3.amazonaws.com/vibbidi-images/artists/img_8B7407B3841F48519BFC7D87E7450BCA.2019.09.05.13.51.38.jpg, image_url: https://s3.amazonaws.com/vibbidi-images/artists/img_8B7407B3841F48519BFC7D87E7450BCA.2019.09.05.13.51.38.medium.jpg, size: 640, result: True
type: small, artist_uuid: 8B7407B3841F48519BFC7D87E7450BCA, original_image_url: https://s3.amazonaws.com/vibbidi-images/artists/img_8B7407B3841F48519BFC7D87E7450BCA.2019.09.05.13.51.38.jpg, image_url: https://s3.amazonaws.com/vibbidi-images/artists/img_8B7407B3841F48519BFC7D87E7450BCA.2019.09.05.13.51.38.small.jpg, size: 320, result: True
type: tiny, artist_uuid: 8B7407B3841F48519BFC7D87E7450BCA, original_image_url: https://s3.amazonaws.com/vibbidi-images/artists/img_8B7407B3841F48519BFC7D87E7450BCA.2019.09.05.13.51.38.jpg, image_url: https://s3.amazonaws.com/vibbidi-images/artists/img_8B7407B3841F48519BFC7D87E7450BCA.2019.09.05.13.51.38.tiny.jpg, size: 160, result: True
type: micro, artist_uuid: 8B7407B3841F48519BFC7D87E7450BCA, original_image_url: https://s3.amazonaws.com/vibbidi-images/artists/img_8B7407B3841F48519BFC7D87E7450BCA.2019.09.05.13.51.38.jpg, image_url: https://s3.amazonaws.com/vibbidi-images/artists/img_8B7407B3841F48519BFC7D87E7450BCA.2019.09.05.13.51.38.micro.jpg, size: 80, result: True
type: extra, artist_uuid: 062D886C979A454C9FAB5CBE08E8164D, original_image_url: https://s3.amazonaws.com/vibbidi-images/artists/201010634553350.jpg, image_url: https://s3.amazonaws.com/vibbidi-images/artists/201010634553350.extra.jpg, size: 1280, result: True
type: large, artist_uuid: 062D886C979A454C9FAB5CBE08E8164D, original_image_url: https://s3.amazonaws.com/vibbidi-images/artists/201010634553350.jpg, image_url: https://s3.amazonaws.com/vibbidi-images/artists/201010634553350.large.jpg, size: 800, result: True
type: medium, artist_uuid: 062D886C979A454C9FAB5CBE08E8164D, original_image_url: https://s3.amazonaws.com/vibbidi-images/artists/201010634553350.jpg, image_url: https://s3.amazonaws.com/vibbidi-images/artists/201010634553350.medium.jpg, size: 640, result: True
type: small, artist_uuid: 062D886C979A454C9FAB5CBE08E8164D, original_image_url: https://s3.amazonaws.com/vibbidi-images/artists/201010634553350.jpg, image_url: https://s3.amazonaws.com/vibbidi-images/artists/201010634553350.small.jpg, size: 320, result: True
type: tiny, artist_uuid: 062D886C979A454C9FAB5CBE08E8164D, original_image_url: https://s3.amazonaws.com/vibbidi-images/artists/201010634553350.jpg, image_url: https://s3.amazonaws.com/vibbidi-images/artists/201010634553350.tiny.jpg, size: 160, result: True
type: micro, artist_uuid: 062D886C979A454C9FAB5CBE08E8164D, original_image_url: https://s3.amazonaws.com/vibbidi-images/artists/201010634553350.jpg, image_url: https://s3.amazonaws.com/vibbidi-images/artists/201010634553350.micro.jpg, size: 80, result: True
type: extra, artist_uuid: 0B2EE820671C450399DE4B2C428A6B2C, original_image_url: https://s3.amazonaws.com/vibbidi-images/artists/img_0B2EE820671C450399DE4B2C428A6B2C.2019.09.05.11.51.02.jpg, image_url: https://s3.amazonaws.com/vibbidi-images/artists/img_0B2EE820671C450399DE4B2C428A6B2C.2019.09.05.11.51.02.extra.jpg, size: 1280, result: True
type: large, artist_uuid: 0B2EE820671C450399DE4B2C428A6B2C, original_image_url: https://s3.amazonaws.com/vibbidi-images/artists/img_0B2EE820671C450399DE4B2C428A6B2C.2019.09.05.11.51.02.jpg, image_url: https://s3.amazonaws.com/vibbidi-images/artists/img_0B2EE820671C450399DE4B2C428A6B2C.2019.09.05.11.51.02.large.jpg, size: 800, result: True
type: medium, artist_uuid: 0B2EE820671C450399DE4B2C428A6B2C, original_image_url: https://s3.amazonaws.com/vibbidi-images/artists/img_0B2EE820671C450399DE4B2C428A6B2C.2019.09.05.11.51.02.jpg, image_url: https://s3.amazonaws.com/vibbidi-images/artists/img_0B2EE820671C450399DE4B2C428A6B2C.2019.09.05.11.51.02.medium.jpg, size: 640, result: True
type: small, artist_uuid: 0B2EE820671C450399DE4B2C428A6B2C, original_image_url: https://s3.amazonaws.com/vibbidi-images/artists/img_0B2EE820671C450399DE4B2C428A6B2C.2019.09.05.11.51.02.jpg, image_url: https://s3.amazonaws.com/vibbidi-images/artists/img_0B2EE820671C450399DE4B2C428A6B2C.2019.09.05.11.51.02.small.jpg, size: 320, result: True
type: tiny, artist_uuid: 0B2EE820671C450399DE4B2C428A6B2C, original_image_url: https://s3.amazonaws.com/vibbidi-images/artists/img_0B2EE820671C450399DE4B2C428A6B2C.2019.09.05.11.51.02.jpg, image_url: https://s3.amazonaws.com/vibbidi-images/artists/img_0B2EE820671C450399DE4B2C428A6B2C.2019.09.05.11.51.02.tiny.jpg, size: 160, result: True
type: micro, artist_uuid: 0B2EE820671C450399DE4B2C428A6B2C, original_image_url: https://s3.amazonaws.com/vibbidi-images/artists/img_0B2EE820671C450399DE4B2C428A6B2C.2019.09.05.11.51.02.jpg, image_url: https://s3.amazonaws.com/vibbidi-images/artists/img_0B2EE820671C450399DE4B2C428A6B2C.2019.09.05.11.51.02.micro.jpg, size: 80, result: True
type: extra, artist_uuid: 065F0D3E2F1848089197C3C1457F1036, original_image_url: https://s3.amazonaws.com/vibbidi-images/artists/img_065F0D3E2F1848089197C3C1457F1036.2019.08.12.15.04.52.jpg, image_url: https://s3.amazonaws.com/vibbidi-images/artists/img_065F0D3E2F1848089197C3C1457F1036.2019.08.12.15.04.52.extra.jpg, size: 1280, result: True
type: large, artist_uuid: 065F0D3E2F1848089197C3C1457F1036, original_image_url: https://s3.amazonaws.com/vibbidi-images/artists/img_065F0D3E2F1848089197C3C1457F1036.2019.08.12.15.04.52.jpg, image_url: https://s3.amazonaws.com/vibbidi-images/artists/img_065F0D3E2F1848089197C3C1457F1036.2019.08.12.15.04.52.large.jpg, size: 800, result: True
type: medium, artist_uuid: 065F0D3E2F1848089197C3C1457F1036, original_image_url: https://s3.amazonaws.com/vibbidi-images/artists/img_065F0D3E2F1848089197C3C1457F1036.2019.08.12.15.04.52.jpg, image_url: https://s3.amazonaws.com/vibbidi-images/artists/img_065F0D3E2F1848089197C3C1457F1036.2019.08.12.15.04.52.medium.jpg, size: 640, result: True
type: small, artist_uuid: 065F0D3E2F1848089197C3C1457F1036, original_image_url: https://s3.amazonaws.com/vibbidi-images/artists/img_065F0D3E2F1848089197C3C1457F1036.2019.08.12.15.04.52.jpg, image_url: https://s3.amazonaws.com/vibbidi-images/artists/img_065F0D3E2F1848089197C3C1457F1036.2019.08.12.15.04.52.small.jpg, size: 320, result: True
type: tiny, artist_uuid: 065F0D3E2F1848089197C3C1457F1036, original_image_url: https://s3.amazonaws.com/vibbidi-images/artists/img_065F0D3E2F1848089197C3C1457F1036.2019.08.12.15.04.52.jpg, image_url: https://s3.amazonaws.com/vibbidi-images/artists/img_065F0D3E2F1848089197C3C1457F1036.2019.08.12.15.04.52.tiny.jpg, size: 160, result: True
type: micro, artist_uuid: 065F0D3E2F1848089197C3C1457F1036, original_image_url: https://s3.amazonaws.com/vibbidi-images/artists/img_065F0D3E2F1848089197C3C1457F1036.2019.08.12.15.04.52.jpg, image_url: https://s3.amazonaws.com/vibbidi-images/artists/img_065F0D3E2F1848089197C3C1457F1036.2019.08.12.15.04.52.micro.jpg, size: 80, result: True
type: extra, artist_uuid: BDD9F256822742579EA3B3BDFC40D20D, original_image_url: https://s3.amazonaws.com/vibbidi-images/artists/img_BDD9F256822742579EA3B3BDFC40D20D.2019.04.22.15.41.22.jpg, image_url: https://s3.amazonaws.com/vibbidi-images/artists/img_BDD9F256822742579EA3B3BDFC40D20D.2019.04.22.15.41.22.extra.jpg, size: 1280, result: True
